index,Site Type,Name,Total PFAS,Latitude,Longtitude,distancetoirport,distancetolandfil,distancetochemfactory,distancetofirefighting,distancetowaterways,spilldata,chemindustry,federalsites,greenhouse,solidwaste,ustincident,chemtowater
293,Drinking Water,CITY OF ROCKINGHAM NC,1.2,34.93932,-79.77395,5.629709026798102,6.299993681031057,1.9405424397889266,1.9405424397889266,3.066139325191307,69.79014064701275,1.9405424397889266,28.48056515567522,85.97718588137617,19.10878544228753,39.38222064956488,3.0896321213726767
294,Drinking Water,SOUTHERN OUTER BANKS WTR SYST NC,1.2,35.55849,-75.46652,39.08612678865372,6.461893103889121,40.52435906490472,40.52435906490472,35.14531108368282,108.67861309742507,40.52435906490472,132.525446947713,282.3537350788571,44.123515410497724,141.74157752051002,23.66951016721761
295,Drinking Water,TOWN OF GRIMESLAND NC,1.2,35.5635,-77.19218,12.880506670235485,6.453395474310316,7.845357708672922,7.845357708672922,8.061699301008202,79.91963930432361,7.845357708672922,74.20256720721223,153.42195569888378,13.48366511025111,64.88746858714302,2.2917824259777615
296,Drinking Water,TUCKASEIGEE WATER & SEWER AUTH NC,1.2,35.75957,-79.0193,20.576708356477074,4.786770188379618,13.011450843079738,13.011450843079738,0.00034576552666157405,65.4198066062616,13.011450843079738,24.86608723262266,22.069032480558857,14.264269296262897,18.485117550225198,5.602244233872109
297,Drinking Water,TOWN OF EDENTON NC,1.1,36.05794,-76.60772,4.599276057195352,6.063875350680554,3.0979809827480356,3.0979809827480356,1.046133620612752,74.87645732870368,3.0979809827480356,63.520530946492784,180.54755496675932,43.01332210300238,30.09089196901769,3.40833018457881
298,Drinking Water,TOWN OF HILLSBOROUGH NC,1.1,36.07542,-79.09973,15.293634318676375,0.8916970692018718,1.4688097066735455,1.4688097066735455,9.373744658761193,74.28861548637548,1.4688097066735455,27.801273296833067,27.13373878353308,9.603087950414993,0.23206492570537288,8.569931482686677
299,Drinking Water,TOWN OF ROSEBORO NC,1.1,34.95295,-78.50862,13.872674549556447,5.334096331205517,17.387660775129845,17.387660775129845,7.866790218380376,27.922455387079115,17.387660775129845,61.32474744938652,32.5457496550906,8.08351283459556,19.44988344984684,8.648698221640322
300,Drinking Water,TOWN OF YADKINVILLE NC,1.1,36.13458,-80.65951,8.733674115255745,5.362105147980091,18.38706832111239,18.38706832111239,26.562771702162646,56.880326850773095,18.38706832111239,55.555166752238584,62.7340818940811,23.681180015334288,34.84720801287102,11.344064071952968
301,Drinking Water,TWO RIVERS UTILITIES NC,1.1,35.26541,-81.18385,7.8963641416392765,6.036598743324624,1.548940490694242,1.548940490694242,18.816748615973385,12.892742263148582,1.548940490694242,23.723695642612775,142.2613132926896,1.061688058216206,0.08762004121760614,19.370536511557866
302,Drinking Water,TOWN OF FARMVILLE NC,1.0,35.59544,-77.58525,4.554571531124242,2.938945021650324,0.6771857789106004,0.6771857789106004,11.42807598932011,100.20509978722126,0.6771857789106004,44.190775918101984,118.23762824308147,5.433984705924165,43.31773582113427,11.204196254513112
303,Waterways,Cape Fear River,0.0,34.79584,-78.80513,10.94303105729919,9.427746734864158,4.2694634567546705,4.2694634567546705,6.578990407767084,5.437069799784637,4.2694634567546705,48.846286890710886,5.973134987298288,12.545140030667923,18.367257953893198,6.853916818854454
304,Waterways,Chowan River,0.0,36.15021,-76.73789,20.15571991773208,9.499530942656923,15.12578962335473,15.12578962335473,14.580028033758834,65.96659473631767,15.12578962335473,61.981899863886134,166.49458234865597,46.793918089380576,18.42093257868114,3.40833018457881
305,Waterways,Contentnea Creek,0.0,35.458,-77.675,15.394514241671367,7.685634954809361,17.243231656870993,17.243231656870993,6.856319522103687,94.48105045662706,17.243231656870993,29.189595701122403,116.17060884585479,9.672290810931575,29.239141461460598,11.204196254513112
306,Waterways,Neuse River,0.0,35.93954,-78.57553,19.745580777345616,3.015097505491571,3.77420015932028,3.77420015932028,17.11421082947479,94.04996612677957,3.77420015932028,19.900189253431616,24.303336507953134,9.431616958412022,15.222837172895938,17.986813301875667
307,Waterways,Roanoke River,0.0,36.48171,-77.65994,6.446146381268396,2.9147726358465595,1.6264353723867884,1.6264353723867884,25.6715981082555,99.58960333041637,1.6264353723867884,65.59443294808172,118.44110404569585,8.716413747732057,4.166877403927396,27.236583662598683
308,Waterways,Yadkin River,0.0,35.99756,-80.41813,10.440199648630752,4.53697125564465,3.5366593122040495,3.5366593122040495,7.458982769219459,41.9085900204432,3.5366593122040495,40.144425410400736,41.65631525384408,17.895270458210554,12.882154223653982,3.9845907904178146
309,Military Site,Military Ocean Terminal Sunny Point,33.9913,-78.0667,150.0,14483.576030986438,14598.242333909662,2148.5053951230047,2148.5053951230047,4538.412041591785,10176.14567317872,2148.5053951230047,9712.838657946544,11533.258501412174,14602.189204832279,14634.883972666374,6396.140498173299
310,Military Site,CAMP LEJEUNE NC MCB,34.5842,-77.3604,179348.0,14905.75604441912,14908.094138085433,739.6368899706254,739.6368899706254,5731.724453911156,11141.999272891058,739.6368899706254,11138.658203846137,13006.454673166369,14907.693793971852,14927.372010194986,6399.13543425504
311,Military Site,Cherry Point Marine Corps Air Station,34.8859,-76.9051,151.0,14503.716656657758,14649.020712612697,2271.524835177302,2271.524835177302,4410.925800168388,10049.98755082136,2271.524835177302,9582.292835039667,11429.84105403463,14653.425445022876,14686.847015633508,6396.140498173299
312,Military Site,MCOLF Atlantic,34.893,-76.3492,70.0,15024.794097227128,15027.086884228727,817.8699695916579,817.8699695916579,5679.160698677326,11060.888564301746,817.8699695916579,11057.566016399911,13118.396687275379,15026.844910026535,15046.245602132944,6481.852639587018
313,Military Site,Fort Bragg - Camp Mackall,35.0329,-79.4889,32.0,14113.31096361641,14115.35834704482,107.0921214258232,107.0921214258232,6431.356565893745,11924.12980291101,107.0921214258232,11804.19484592471,12189.510668887804,14115.980323057716,14133.8745784932,6396.140498173299
314,Military Site,Fort Bragg,35.1487,-79.0027,84.1,14935.182789914306,14937.025289655478,999.5487714624616,999.5487714624616,5399.825242382473,10879.052013532759,999.5487714624616,10825.324119191902,12911.297411176665,14935.67905036367,14958.757199149684,6396.140498173299
315,Military Site,Charlotte Douglas International Airport,35.2164,-80.9539,10100.0,13868.110395054262,13870.322561983232,385.2385863750804,385.2385863750804,6513.20641463086,11862.429011927414,385.2385863750804,11823.749685048913,11966.629818986326,13870.372148651008,13889.279290999895,6396.140498173299
316,Military Site,Seymour Johnson Air Force Base,35.3524,-77.9653,312000.0,12736.915997053306,12743.166382909636,2518.9278343569135,2518.9278343569135,6021.932296136721,11189.49010954601,2518.9278343569135,10553.611679151347,11246.49294315874,12746.129369950037,12777.25209846608,6396.140498173299
317,Military Site,Stanly County Airport,35.4145,-80.1511,985.0,12728.227085647623,12725.381880692044,2121.207113427431,2121.207113427431,6417.379997382808,11025.947031072586,2121.207113427431,11025.950812059198,11096.10282743744,12726.521485346031,12754.448148032157,6396.140498173299
318,Military Site,Salisbury AASF #2,35.6461,-80.5248,2794.0,12735.937683629067,12734.124546665436,2002.9807781980674,2002.9807781980674,6525.841398234878,10993.365474432887,2002.9807781980674,10993.36575010031,11067.451333904171,12734.71361602963,12761.625141576274,6396.140498173299
319,Drinking Water,THE VILLAGE OF BALD HEAD ISLAND: ROYAL JAMES WELLÿ,33.8645,-77.9937,28.81,14076.177244191229,14077.999514340529,183.4123369707483,183.4123369707483,6581.625335178612,12017.061437975332,183.4123369707483,11971.338460803008,12128.037516950533,14079.397959359121,14095.903232231572,6399.13543425504
320,Drinking Water,"WRIGHTSVILLE BEACH, TOWN OF well",34.2215,-77.8213,1708.0,12461.527606977534,12458.684422809063,2326.51884604333,2326.51884604333,6618.622789379788,10766.846097820573,2326.51884604333,10766.851180325202,10835.602513203332,12459.82178773697,12487.75120429273,6396.140498173299
321,Drinking Water,COLUMBUS COUNTY WATER DIST III: WELL #1,34.2903,-78.5535,7.3,13594.87289023283,13596.789894606123,617.5826723182197,617.5826723182197,6877.99003225154,11553.267945795802,617.5826723182197,11553.235289692899,11661.410428361629,13597.865929948852,13614.957161140459,6396.140498173299
322,Drinking Water,CFPUA/NHC: WELL B - CASTLE HAYNE,34.2955,-77.8089,207.8,13202.29258788329,13317.265065211148,2587.1303512129025,2587.1303512129025,5281.190383194163,10861.367062265796,2587.1303512129025,9934.602241674425,11026.624646631106,13321.730513577359,13355.27997934699,6396.140498173299
323,Drinking Water,CFPUA-WILMINGTON: CAPE FEAR RIVER KINGS BLUFF,34.3926,-78.2882,281.42,12478.140434929846,12477.130718646154,2132.578375366958,2132.578375366958,6808.703163198288,10711.939410062192,2132.578375366958,10711.938177105865,10787.769002890034,12477.290286966683,12503.401234349023,6396.140498173299
324,Drinking Water,CFPUA-WILMINGTON: LOWER CAPE FEAR WSA - KINGS BLUFF,34.4107,-78.316,406.02,14438.77472894457,14440.794425334949,223.28684173842547,223.28684173842547,6218.842898993323,11661.110132732147,223.28684173842547,11642.272488426963,12508.370586694222,14441.510011153496,14459.23337138044,6399.13543425504
325,Drinking Water,COLUMBUS COUNTY WATER DIST III: WELL #1,34.464,-78.7443,7.3,13599.277694577178,13601.219836478162,611.6579702330421,611.6579702330421,6860.639368133019,11560.857655188902,611.6579702330421,11560.825402309558,11668.610079769202,13602.20919578886,13619.45551612319,6396.140498173299
326,Drinking Water,CATAWBA RIV-LAKE WYLIE,34.4684,-80.8897,5.44,13613.748691790075,13615.980693381776,627.5495211255579,627.5495211255579,6685.228923794265,11614.619428976474,627.5495211255579,11614.59199401849,11717.6571633174,13615.96247753103,13634.99141613453,6396.140498173299
327,Drinking Water,PENDER COUNTY UTILITIES: LCFWSA,34.5567,-77.9041,425.52,14821.363802565864,14823.695868179888,660.7603669634229,660.7603669634229,5790.201809369916,11214.410861138807,660.7603669634229,11211.061333128448,12922.522470230388,14823.317478492589,14842.958834072218,6399.13543425504
328,Drinking Water,CITY OF LUMBERTON : LUMBER RIVER,34.6057,-79.1533,56.5,14581.095061696316,14583.381171583289,434.64188559271906,434.64188559271906,5975.485406136557,11432.644708695809,434.64188559271906,11396.940947928886,12679.929260823774,14583.166385413117,14602.526424281807,6399.13543425504
329,Drinking Water,INTERNATIONAL PAPER COMPANY: CAPE FEAR RIVER,34.6131,-78.6079,299.0,12563.525834644011,12564.771412952694,1869.4888773392443,1869.4888773392443,6993.130020479924,10714.373731864462,1869.4888773392443,10714.364469669092,10798.922713396927,12563.729917461642,12587.506618326594,6396.140498173299
330,Drinking Water,BLADEN BLUFFS WATER SYSTEM: CAPE FEAR RIVER,34.6236,-78.5482,423.48,14737.563658228832,14739.917350174854,593.8683443261027,593.8683443261027,5833.589037585843,11274.919265994118,593.8683443261027,11270.89266093013,12842.538516933839,14739.463450577601,14759.237190754524,6399.13543425504
331,Drinking Water,FAYETTEVILLE PUBLIC WORKS COMM: CAPE FEAR RIVER,34.6239,-78.5491,112.0,15030.694205699521,15027.987271498181,1541.7070382751306,1541.7070382751306,4870.887071195393,10419.407982990826,1541.7070382751306,10250.956238546272,12329.941472772154,15029.066001427334,15056.805101120066,6396.140498173299
332,Drinking Water,BLADEN CO WTR DIST-WEST BLADEN: WELL #8,34.6347,-78.7982,154.168,14369.665170152708,14476.267781632465,2128.214495949473,2128.214495949473,4627.867500919164,10268.432844652065,2128.214495949473,9766.385047934256,11520.061439107612,14480.144084933214,14512.728719419008,6396.140498173299
333,Drinking Water,BLADEN CO WTR DIST-EAST BLADEN,34.7787,-78.7124,107.342,15028.966729599166,15027.059621196502,1449.3676856936324,1449.3676856936324,4955.611608348835,10491.566657728084,1449.3676856936324,10346.520039073484,12432.581831794414,15027.711708346083,15054.661982760832,6396.140498173299
334,Drinking Water,TOWN OF WAGRAM,34.8841,-79.3726,14.65,13762.644956145796,13764.644236608307,447.2670750282878,447.2670750282878,6709.460528171074,11729.60508714261,447.2670750282878,11729.573252213047,11836.920854574471,13765.435184386972,13783.03356696263,6396.140498173299
335,Drinking Water,TOWN OF MAYSVILLE  : Well,34.9029,-77.23,334.4,12858.123228664657,12860.303030873898,1361.0485332154751,1361.0485332154751,7275.666147298039,10862.052806273248,1361.0485332154751,10862.027036606522,10963.593865988729,12860.471810549592,12879.18098897114,6396.140498173299
336,Drinking Water,COUNTY OFÿANSON,35.0026,-79.9103,80.0,14809.770705423309,14811.898834425174,888.000441835487,888.000441835487,5508.144636850397,11001.020696113079,888.000441835487,10918.564363273814,12942.080229670575,14810.399700313066,14833.175095323506,6396.140498173299
337,Drinking Water,CITY OFÿÿLINCOLNTON : S FORK CATAWBA RIVER,35.1516,-81.0376,21.3,13890.292643717561,13892.517477883392,370.6189958783708,370.6189958783708,6490.144253202893,11886.057335061982,370.6189958783708,11803.378861631594,11990.123777654331,13892.5225803573,13911.507407056362,6396.140498173299
338,Drinking Water,FAYETTEVILLE PUBLIC WORKS COMM: GLENVILLE LAKE,35.1736,-83.1518,70.0,14416.976511235578,14418.842559554665,740.8693403552413,740.8693403552413,5736.106861882073,11286.934061524416,740.8693403552413,11073.159958079212,12601.452905827771,14417.48031839175,14440.550199494954,6396.140498173299
339,Drinking Water,NEUSE REGIONAL WTR & SWR AUTH: NEUSE RIVER,35.215,-76.6027,57.0,14763.684470518065,14765.674091852583,479.7394930658394,479.7394930658394,6013.243225694355,11396.930289486256,479.7394930658394,11393.616152359968,12826.443846784287,14766.491205275908,14784.02876388106,6481.852639587018
340,Drinking Water,ANSON COUNTY WATER SYSTEM: PEE DEE RIVER,35.2177,-80.0364,26.15,13988.85894189017,13990.956366703958,237.1311537015636,237.1311537015636,6491.81264195932,11965.75178801026,237.1311537015636,11838.257969775279,12072.19664412459,13991.405399034787,14009.607685115192,6396.140498173299
341,Drinking Water,TOWN OF NORWOOD : LAKE TILLERY,35.2309,-80.0988,12.91,13735.393854293514,13737.495247813444,482.9467352039052,482.9467352039052,6671.612671944363,11716.326198505609,482.9467352039052,11716.296147277508,11821.91180575689,13737.932143878134,13756.159063537803,6396.140498173299
342,Drinking Water,City of BREVARD,35.2462,-82.7275,7.1,13678.544576918322,13681.009528734978,656.047920945314,656.047920945314,6503.162509655667,11713.026048320085,656.047920945314,11713.002359304357,11812.309024646613,13680.169777561368,13700.62344282812,6396.140498173299
343,Drinking Water,"CARTHAGE, TOWN OF: NICKS CREEK",35.2514,-79.413,45.452,14373.262558857987,14375.418919274702,208.68907836339991,208.68907836339991,6189.160268123861,11660.138855759767,208.68907836339991,11591.788789869197,12459.191510664084,14375.659948085515,14394.224126226509,6396.140498173299
344,Drinking Water,MONTGOMERY COUNTY : LAKE TILLERY,35.2779,-80.1011,14.41,13763.98622559614,13766.08491180923,454.44225016806,454.44225016806,6652.467398669991,11744.159842418087,454.44225016806,11744.12964902619,11849.878498410431,13766.531040601583,13784.74128854936,6396.140498173299
345,Drinking Water,"CARTHAGE, TOWN OF: TOWN POND",35.3314,-79.4095,20.6,13884.463312979553,13886.463610147097,325.5049703981064,325.5049703981064,6620.9064913975035,11849.977730171591,325.5049703981064,11849.945509853407,11957.6421353836,13887.25024846072,13904.854756737488,6396.140498173299
346,Drinking Water,CHARLOTTE WATER : MT ISLAND LAKE/CAT RIVER,35.3652,-80.9391,6.8,13638.245858725719,13640.478479934463,604.4151098664831,604.4151098664831,6667.093105515574,11638.846020695053,604.4151098664831,11638.81851013316,11741.953409342083,13640.457939940072,13659.490664108536,6396.140498173299
347,Drinking Water,"ALBEMARLE, CITY OF: NARROWS RESERVOIR/BADIN L",35.3757,-80.1949,6.41,13614.842931762338,13616.979951595204,606.8619101383223,606.8619101383223,6738.868652962871,11602.32167561404,606.8619101383223,11602.29263091618,11706.945980736973,13617.293572823657,13635.739554738844,6396.140498173299
348,Drinking Water,CHERRYVILLE : INDIAN CREEK,35.3896,-81.3632,6.7,13645.524714204983,13647.813132470115,613.8555285636294,613.8555285636294,6629.666817859316,11654.068324040822,613.8555285636294,11654.041735027298,11756.26042629534,13647.59680726068,13666.971437544353,6396.140498173299
349,Drinking Water,CITY OF ASHEVILLE : MILLS RIVER,35.3913,-82.5685,12.0,13745.456900126745,13747.890413913581,586.3148640456434,586.3148640456434,6473.518072631753,11774.00721932143,586.3148640456434,11729.35582829813,11874.072959050656,13747.161661349868,13767.42346311622,6396.140498173299
350,Drinking Water,CLEVELAND COUNTY WATER,35.3995,-81.2658,3.0,13582.545447386276,13584.83758099005,673.577647129368,673.577647129368,6673.187761912374,11592.585656761139,673.577647129368,11592.559356448362,11694.504120375335,13584.608596106022,13604.006004661009,6396.140498173299
351,Drinking Water,CHARLOTTE WATER: LAKE NORMAN,35.446,-80.9083,2.7,13567.421043523413,13569.669073885592,675.767268577977,675.767268577977,6709.678648742244,11571.276250503812,675.767268577977,11571.249251025334,11673.89235695825,13569.594979279747,13588.72220369631,6396.140498173299
352,Drinking Water,LAKE CONCORD/COLDWATER CR,35.4794,-80.5861,27.01,13996.281739873071,13998.457668887459,259.80596989940165,259.80596989940165,6442.386264509106,11965.70856521957,259.80596989940165,11781.192333027051,12088.901676084892,13998.633070532287,14017.317729595752,6396.140498173299
353,Drinking Water,LAKE FISHER/COLDWATER CRK,35.4886,-80.5765,3.2,13566.596940448506,13568.799797019055,666.0994036512453,666.0994036512453,6736.299060004894,11563.993974333622,666.0994036512453,11563.966209017777,11667.368217417028,13568.88388029414,13587.734092916422,6396.140498173299
354,Drinking Water,"PILGRIM""S PRIDE WATER SYSTEM: DEEP RIVER",35.4963,-79.2047,42.22,14322.571187414418,14324.663461723509,138.58342584757315,138.58342584757315,6259.682856282155,11729.412683354007,138.58342584757315,11660.578732038357,12401.640347183808,14325.128056321282,14343.298336183509,6396.140498173299
355,Drinking Water,"SMITHFIELD, TOWN OF: NEUSE RIVER",35.5201,-78.3499,83.22,14995.73432452405,14997.9144863238,1012.2464729771689,1012.2464729771689,5396.628468077647,10858.376682044403,1012.2464729771689,10834.864257661324,12958.36328974912,14996.388990478825,15019.101681058784,6396.140498173299
356,Drinking Water,TOWN OF SELMA,35.5391,-78.2825,59.4,14691.393519468053,14693.63317299816,514.4431940787459,514.4431940787459,5926.941273679122,11360.021439451648,514.4431940787459,11356.668821247133,12783.219184547215,14693.580504031052,14712.655696483169,6399.13543425504
357,Drinking Water,JOHNSTON CO-WEST: NEUSE RIVER,35.6156,-78.3471,134.1,14783.874977788442,14839.97098466491,1909.98212634548,1909.98212634548,4611.986630342447,10223.151702363208,1909.98212634548,9895.116271120793,11851.61898778973,14842.876508752328,14873.844005730509,6396.140498173299
358,Drinking Water,TOWN OF BLACK MOUNTAIN ,35.6218,-82.3263,3.5,13618.650698597243,13621.076200459936,688.9254472276352,688.9254472276352,6569.419794769725,11648.069478719635,688.9254472276352,11648.045335472194,11747.822856335693,13620.37662197191,13640.589521267975,6396.140498173299
359,Drinking Water,Town of OLD FORT,35.6287,-82.1793,4.6,13631.079910904797,13633.482179151026,668.4679330728335,668.4679330728335,6574.016903752292,11656.76241971965,668.4679330728335,11656.737830306536,11756.961112289531,13632.864710390159,13652.935712069731,6396.140498173299
360,Drinking Water,HARRIS NUCLEAR PLANT WATER SYSTEM: HARRIS LAKE,35.6341,-78.9416,101.0,15009.83638848251,15008.991362384437,1321.635865327342,1321.635865327342,5077.418886250876,10597.868947774194,1321.635865327342,10479.404465787908,12567.348559434564,15009.077069669162,15034.959833939967,6396.140498173299
361,Drinking Water,HARRIS NUCLEAR PLANT WATER SYSTEM: HARRIS LAKE AUX RESERV,35.6341,-78.9165,67.0,14758.855245099947,14761.323062978268,657.8476088399718,657.8476088399718,5756.303125860813,11209.574635817933,657.8476088399718,11188.215989175673,12877.849527087375,14760.46532746131,14780.936447636592,6399.13543425504
362,Drinking Water,"WILSON, CITY OF: WIGGINS MILL POND",35.6987,-77.9599,21.81,13915.102848303108,13916.902274383474,329.7022526402528,329.7022526402528,6709.997578511006,11855.11545272889,329.7022526402528,11855.07987790158,11965.990801566832,13918.38006067534,13934.744300494083,6396.140498173299
363,Drinking Water,"WILSON, CITY OF: LAWNDALE DR @TOISNOT RESEVOIR",35.7044,-77.951,26.0,14012.168472743762,14013.974435570966,243.2690727706573,243.2690727706573,6636.432863594579,11951.845645477553,243.2690727706573,11951.809873510245,12062.88970824771,14015.429191230523,14031.833707414831,6399.13543425504
364,Drinking Water,CITY OF SILER CITY : ROCKY RIVER (LOWER),35.7174,-79.4584,62.82,14655.585540198806,14658.02156228307,561.3209136255607,561.3209136255607,5842.2630003312,11307.746107138702,561.3209136255607,11262.323034996578,12772.044784903866,14657.277385853968,14677.554401845802,6396.140498173299
365,Drinking Water,CITY OF   ASHEBORO : LAKE LUCAS,35.7222,-79.862,44.808,14339.442242595329,14341.649373007254,213.2696431218106,213.2696431218106,6184.370930749524,11666.86828036262,213.2696431218106,11577.279823158502,12431.794174412142,14341.713294416357,14360.589215873702,6396.140498173299
366,Drinking Water,CITY OF   ASHEBORO : LAKE BUNCH,35.7387,-79.8713,15.206,13777.617983635286,13779.684179433616,436.6399762027437,436.6399762027437,6660.97189100304,11753.232696939398,436.6399762027437,11753.201918320297,11859.519382693681,13780.243119690616,13798.25350570635,6396.140498173299
367,Drinking Water,CHATHAM COUNTY : JORDAN LAKE,35.7421,-79.0253,111.9,14979.29736243411,14976.69114077361,1507.5856978172737,1507.5856978172737,4911.650673272437,10465.538748206094,1507.5856978172737,10283.182618590814,12335.92258610122,14977.715762955448,15005.357819557057,6396.140498173299
368,Drinking Water,"CARY, TOWN OF : JORDAN LAKE",35.8223,-78.982,95.62,14996.891020072044,14996.923135315792,1220.49556746507,1220.49556746507,5175.890850677276,10682.069461611454,1220.49556746507,10587.384380670523,12679.589057634827,14996.54134867978,15021.524779844862,6396.140498173299
369,Drinking Water,PIEDMONT TRIAD REGIONAL: RANDLEMAN LAKE,35.8657,-79.8246,57.6,14551.305795731314,14553.687618879278,455.55486489200877,455.55486489200877,5942.326390686666,11416.660609609507,455.55486489200877,11351.717828823308,12662.377723357004,14553.135949341455,14573.081804136578,6396.140498173299
370,Drinking Water,TOWN OF LIBERTY,35.9397,-79.4756,25.0,13973.440658245876,13975.457130029246,237.44229894461716,237.44229894461716,6548.053949395381,11939.884865133121,237.44229894461716,11900.91820619023,12047.563566242885,13976.18719065851,13993.891245273013,6396.140498173299
371,Drinking Water,CITY OF ROCKY MOUNTÿ : TAR R @ RESERVR,35.9556,-78.1977,68.0,14834.290068267852,14836.710863939888,702.1969848098731,702.1969848098731,5732.986914384734,11167.35559949508,702.1969848098731,11163.997326285766,12946.204228809911,14836.019117772219,14856.203098920585,6399.13543425504
372,Drinking Water,ORANGE WATER & SEWER AUTHORITY: CANE CREEK RESERVOIR,35.9635,-79.2203,119.02,14917.896106351267,14914.24383874884,1611.1030221539813,1611.1030221539813,4837.146602612266,10413.488040558468,1611.1030221539813,10179.872712851982,12190.668443733515,14915.826232870582,14944.483668046112,6396.140498173299
373,Drinking Water,TOWN OF PITTSBORO :  HAW RIVER,36.0937,-79.3695,54.32,14530.587950893412,14532.863241674517,388.81473491140133,388.81473491140133,6015.630776223541,11479.09814178141,388.81473491140133,11430.874870072628,12628.76737083795,14532.686847119267,14551.980621125942,6396.140498173299
374,Drinking Water,MARTIN COUNTY REGIONAL WASA : ROANOKE RIVER,36.0964,-77.2493,14.92,13748.094904974478,13749.803037974385,511.9169560665624,511.9169560665624,6881.640417105389,11679.089209574528,511.9169560665624,11679.052668269953,11790.912219176213,13751.59373703062,13767.392979768878,6396.140498173299
375,Drinking Water,"WINSTON-SALEM, CITY OF SALEM LAKE",36.0987,-80.182,16.21,13798.711198237695,13800.818457601059,421.8785263407758,421.8785263407758,6622.554387066408,11779.568859408639,421.8785263407758,11779.538690041543,11885.256918978379,13801.234539146466,13819.49746793602,6396.140498173299
376,Drinking Water,SOUTH GRANVILLE WTR&SEWER AUTHORITY,36.1377,-78.7978,45.02,14395.369649131388,14397.440156890963,192.5117688814418,192.5117688814418,6221.127560334615,11677.162102748292,192.5117688814418,11634.412798361407,12471.141193238296,14397.979847336088,14416.016126773407,6399.13543425504
377,Drinking Water,TOWN OF SEVEN DEVILS,36.1474,-81.7966,11.791,13734.437805970443,13736.769060446257,549.2776740463762,549.2776740463762,6540.776930850176,11747.878587770974,549.2776740463762,11747.852404637819,11849.647798343804,13736.401495339662,13756.038307844618,6396.140498173299
378,Drinking Water,County of CHOWAN : WELL #9 @ VALHALLA,36.149,-76.6893,3.1,13445.842890330894,13447.548169957861,796.9974521638565,796.9974521638565,7106.247391336058,11379.667823831029,796.9974521638565,11379.6321165613,11490.756671481242,13449.35044620057,13465.132541767538,6396.140498173299
379,Drinking Water,CITY OF GREENSBORO : LAKE BRANDT,36.1646,-79.8474,60.0,14585.035340785247,14587.460778337188,502.695643857652,502.695643857652,5895.2573314560705,11370.152255878134,502.695643857652,11305.978466541486,12701.161768239432,14586.754642567423,14606.967022365134,6396.140498173299
380,Drinking Water,CITY OF GREENSBORO  : LAKE BRANDT,36.1759,-79.8641,65.0,14652.564162587381,14655.083688801642,600.4836118030438,600.4836118030438,5797.4011861166555,11274.088263760057,600.4836118030438,11210.357534039289,12779.875944112062,14654.043095246041,14674.829595416917,6396.140498173299
381,Drinking Water,CITY OF GREENSBORO : LAKE TOWNSEND,36.1806,-79.7591,40.0,14257.552232793074,14259.696476378105,130.2682044395777,130.2682044395777,6276.212047715194,11761.991519361723,130.2682044395777,11662.360103734545,12343.402103484746,14259.9806097146,14278.470446632457,6396.140498173299
382,Drinking Water,CITY OF KING PUBLIC UTILITIES: YADKIN RIVER,36.2567,-80.4666,4.095,13579.449689322219,13581.633571869997,649.7716349906449,649.7716349906449,6737.829970043857,11573.97642420541,649.7716349906449,11573.948292525089,11677.709606076663,13581.783897275027,13600.517670980233,6396.140498173299
383,Drinking Water,Town of AHOSKIE,36.2916,-76.9827,7.1,13552.118943858739,13553.830199254264,693.8406743490503,693.8406743490503,7024.13805575766,11485.549951923425,693.8406743490503,11485.514035089967,11596.818017451686,13555.611472516868,13571.430414171859,6396.140498173299
384,Drinking Water,CURRITUCK : SOUTHERN OUTER BANKS WTR SYST: WELL #1,36.4378,-76.0125,1.2,13374.994889964539,13376.632952458145,881.0340763074615,881.0340763074615,7196.335030956072,11301.580917471847,881.0340763074615,11301.544303310153,11413.540724464958,13378.664269603629,13394.029681458129,6396.140498173299
385,Drinking Water,WELDON WATER SYSTEM: ROANOKE RIVER,36.498,-77.7376,19.07,13851.054888066607,13852.823074908201,398.2239981559983,398.2239981559983,6773.572265120905,11788.045429586202,398.2239981559983,11788.009548613953,11899.22374468915,13854.408150959225,13870.579175219169,6396.140498173299
386,Drinking Water,THE VILLAGE OF BALD HEAD ISLAND: ROYAL JAMES WELLÿ,33.8645,-77.9937,28.81,14076.177244191229,14077.999514340529,183.4123369707483,183.4123369707483,6581.625335178612,12017.061437975332,183.4123369707483,11971.338460803008,12128.037516950533,14079.397959359121,14095.903232231572,6399.13543425504
387,Drinking Water,"WRIGHTSVILLE BEACH, TOWN OF well",34.2215,-77.8213,1708.0,12461.527606977534,12458.684422809063,2326.51884604333,2326.51884604333,6618.622789379788,10766.846097820573,2326.51884604333,10766.851180325202,10835.602513203332,12459.82178773697,12487.75120429273,6396.140498173299
388,Drinking Water,COLUMBUS COUNTY WATER DIST III: WELL #1,34.2903,-78.5535,7.3,13594.87289023283,13596.789894606123,617.5826723182197,617.5826723182197,6877.99003225154,11553.267945795802,617.5826723182197,11553.235289692899,11661.410428361629,13597.865929948852,13614.957161140459,6396.140498173299
389,Drinking Water,CFPUA/NHC: WELL B - CASTLE HAYNE,34.2955,-77.8089,207.8,13202.29258788329,13317.265065211148,2587.1303512129025,2587.1303512129025,5281.190383194163,10861.367062265796,2587.1303512129025,9934.602241674425,11026.624646631106,13321.730513577359,13355.27997934699,6396.140498173299
